time,dirt
0,99
1,99
2,98
3,98
4,97
5,97
6,96
7,96
8,95
9,95
10,94
11,94
12,93
13,93
14,92
15,92
16,91
17,91
18,91
19,90
20,90
21,89
22,89
23,88
24,88
25,87
26,87
27,86
28,86
29,85
30,85
31,84
32,84
33,83
34,83
35,82
36,82
37,82
38,81
39,81
40,80
41,80
42,79
43,79
44,79
45,79
46,79
47,79
48,79
49,78
