time,dirt
0,84
1,84
2,83
3,83
4,82
5,82
6,81
7,81
8,81
9,81
10,81
11,80
12,80
13,80
14,80
15,80
16,80
17,80
18,80
19,80
20,80
21,80
22,80
23,80
24,80
25,80
26,80
27,79
28,79
29,78
30,78
31,78
32,77
33,77
34,76
35,76
36,76
37,75
38,75
39,74
40,74
41,73
42,73
43,73
44,73
45,73
46,73
47,72
48,72
49,71
