time,dirt
0,99
1,99
2,98
3,98
4,97
5,97
6,97
7,96
8,96
9,96
10,95
11,95
12,94
13,94
14,94
15,93
16,93
17,92
18,92
19,91
20,91
21,90
22,90
23,89
24,89
25,88
26,88
27,87
28,87
29,86
30,86
31,86
32,86
33,86
34,85
35,85
36,84
37,84
38,84
39,84
40,84
41,84
42,84
43,84
44,84
45,84
46,84
47,84
48,84
49,84
