time,dirt
0,84
1,84
2,83
3,83
4,82
5,82
6,81
7,81
8,81
9,80
10,80
11,80
12,79
13,79
14,78
15,78
16,77
17,77
18,77
19,76
20,76
21,75
22,75
23,75
24,75
25,75
26,75
27,75
28,75
29,75
30,75
31,75
32,74
33,74
34,73
35,73
36,73
37,73
38,73
39,72
40,72
41,71
42,71
43,70
44,70
45,70
46,70
47,69
48,69
49,68
