time,dirt
0,99
1,99
2,98
3,98
4,97
5,97
6,96
7,96
8,96
9,95
10,95
11,95
12,95
13,95
14,94
15,94
16,93
17,93
18,92
19,92
20,91
21,91
22,90
23,90
24,89
25,89
26,89
27,88
28,88
29,87
30,87
31,86
32,86
33,86
34,85
35,85
36,85
37,84
38,84
39,84
40,84
41,84
42,84
43,84
44,84
45,84
46,84
47,84
48,83
49,83
